source,target,step,type,amount,log_amount,is_fraud,balance_diff_orig,balance_diff_dest,orig_account_emptied,edge_id
C1918025152,C483921945,17,CASH_OUT,130237.35,11.777121512237198,0,0.0,130237.34999999998,0,81398
C1917478583,C1797034904,188,CASH_OUT,3397.33,8.131039413466988,0,-3397.33,3397.33,0,81399
C1800711701,C1544490416,132,CASH_OUT,1298769.7,14.076928759670869,0,0.0,1298769.7000000002,0,81400
C2075557471,C1898071481,404,CASH_OUT,159063.79,11.977066882479926,0,-159063.79,159063.79000000004,0,81401
C1474371476,C1426922939,323,CASH_OUT,7019.2,8.856546986642513,0,0.0,7019.209999999963,0,81402
C119861896,C328249512,43,CASH_OUT,39626.48,10.587278095971902,0,0.0,135264.44999999972,0,81403
C1948405921,C207702170,256,CASH_OUT,55211.98,10.918953349550488,0,-12526.0,55211.98,1,81404
C287567360,C651618193,284,TRANSFER,617424.63,13.333313902984159,0,0.0,617424.63,0,81405
C100782777,C53482878,709,CASH_OUT,77792.1,11.26180801728737,0,-15634.0,77792.1,1,81406
C22684640,C1275635077,234,CASH_OUT,290590.97,12.579675397252021,0,-24565.0,290590.9700000002,1,81407
C400699078,C1698206555,162,CASH_OUT,51831.93,10.85578094055256,0,0.0,51831.939999999995,0,81408
C1772634626,C1137523109,259,CASH_OUT,93614.73,11.446953703901485,0,-5036.0,93614.73,1,81409
C1991435115,C1010314480,298,CASH_OUT,236779.08,12.374887056831945,0,0.0,236779.08999999997,0,81410
C1526072615,C7873938,380,CASH_OUT,189340.37,12.15130685531742,0,-352.0,189340.36,1,81411
C244505792,C1993259255,133,CASH_OUT,100929.36,11.522186053055039,0,0.0,482650.32000000007,0,81412
C751236654,C1730002374,188,CASH_OUT,171718.6,12.053618192962386,0,-22111.0,171718.6,1,81413
C122677027,C316911823,42,CASH_OUT,127035.89,11.75223279570272,0,-22206.75,127035.8899999999,1,81414
C1222856582,C959586731,303,CASH_OUT,297446.73,12.602993791052219,0,-9177.0,297446.73,1,81415
C1104517583,C1521352022,345,CASH_OUT,127616.44,11.756792317669348,0,-77430.0,127616.44,1,81416
C43099027,C830202309,260,CASH_OUT,160404.92,11.985462881464152,0,0.0,160404.92000000004,0,81417
C1378287245,C1303826126,232,CASH_OUT,146061.23,11.891788042755756,0,0.0,146061.22999999998,0,81418
C1950473899,C312941487,283,CASH_OUT,77616.91,11.259553478510398,0,-15948.6,77616.91000000015,1,81419
C2132407613,C2043363862,153,TRANSFER,1974222.58,14.49568575497321,0,-149677.0,1974222.5799999998,1,81420
C1227057537,C1981402055,419,TRANSFER,60891.94,11.016872519227437,1,-60891.94,0.0,1,81421
C1886021147,C1201811489,260,CASH_OUT,27790.97,10.23250240903298,0,-20396.0,27790.969999999972,1,81422
C1963208576,C121408432,256,TRANSFER,176809.74,12.082835173947014,0,0.0,117320.5,0,81423
C185417423,C828006760,328,CASH_OUT,440945.87,12.996679670980667,0,-49663.0,440945.88,1,81424
C643896847,C705540568,142,TRANSFER,9678.05,9.177719034958661,0,-9678.05,9678.04,0,81425
C571617512,C1390248258,40,CASH_OUT,7208.76,8.883190942623719,0,-7208.76,7208.75,0,81426
C643757633,C814630378,283,CASH_OUT,44467.23,10.702530280598832,0,0.0,44467.23999999999,0,81427
C434359646,C1087670241,201,TRANSFER,510528.24,13.143203192125819,0,-367.0,510528.23,1,81428
C1290232728,C1300691781,299,CASH_OUT,427658.56,12.9660827374884,0,-19893.0,427658.56000000006,1,81429
C1153755117,C1985660918,15,CASH_OUT,56455.2,10.941220395256225,0,-56455.2,56455.19999999995,0,81430
C585014566,C1688596087,395,CASH_OUT,69646.87,11.151207397261507,0,0.0,69646.87,0,81431
C1079635680,C543041728,394,CASH_OUT,96868.61,11.48112112639808,0,-27081.59,96868.60999999987,1,81432
C1895536912,C1110033227,131,CASH_OUT,70060.35,11.15712656576366,0,-3174.0,70060.35,1,81433
C1580050968,C716202437,183,CASH_OUT,59851.13,10.999632299325278,0,-59851.130000000005,59851.130000000005,0,81434
C981071931,C64963279,735,CASH_OUT,123146.28,11.721136316418853,1,-123146.28,123146.28,1,81435
C1600981572,C22848960,138,CASH_OUT,170309.3,12.045377346325077,0,0.0,170309.29000000004,0,81436
C416515376,C132146742,207,CASH_OUT,146271.19,11.893224480080528,0,0.0,146271.19999999995,0,81437
C67311634,C674603923,33,TRANSFER,6648389.9,15.709885413427779,1,-6648389.9,0.0,1,81438
C1257262524,C887589474,139,TRANSFER,197593.62,12.193972837204603,0,0.0,197593.61,0,81439
C612230258,C1856256761,19,CASH_OUT,295159.48,12.595274487407599,0,-32212.0,295159.48,1,81440
C111132285,C751767896,284,CASH_OUT,131183.1,11.784356959123752,0,-20154.0,131183.10000000003,1,81441
C1850531310,C236036597,159,CASH_OUT,68841.39,11.139574967909914,0,0.0,68841.3899999999,0,81442
C2143102090,C866072557,140,CASH_OUT,211633.85,12.262617662947664,0,-11096.0,211633.84999999986,1,81443
C47845452,C1215594776,182,CASH_OUT,189800.21,12.153732540269361,0,-20452.0,117825.96999999999,1,81444
C1820338362,C1652095649,396,CASH_OUT,16085.32,9.685724500340873,0,0.0,16085.319999999949,0,81445
C1301189681,C1691307454,228,CASH_OUT,21969.65,9.997462750739821,0,0.0,21969.650000000023,0,81446
C311306509,C939582088,307,TRANSFER,1386252.55,14.142115378509079,0,-596629.0,1386252.55,1,81447
C969891032,C2103712444,300,CASH_OUT,83683.44,11.33480833716458,0,-83683.44,83683.42999999993,0,81448
C23213469,C1701706347,399,CASH_OUT,392637.37,12.880644289110574,0,0.0,392637.38000001013,0,81449
C1255571887,C1162171909,17,CASH_OUT,174059.36,12.067157414593693,0,0.0,778568.7400000002,0,81450
C365968372,C579837876,18,CASH_OUT,1974352.3,14.495751459658207,1,-1974352.3,1974352.3,1,81451
C1928889229,C1651244979,236,TRANSFER,611560.24,13.323770376274037,0,-69781.0,611560.23,1,81452
C68441536,C151664937,203,CASH_OUT,56410.26,10.940424062949733,0,-1995.94,56410.25999999995,1,81453
C1928745310,C89146006,130,CASH_OUT,340341.81,12.737708653340777,0,0.0,340341.8099999996,0,81454
C2116206540,C135604207,18,CASH_OUT,70945.48,11.169681068954352,0,0.0,70945.48999999999,0,81455
C1767358781,C55786874,258,CASH_OUT,78742.92,11.27395634735811,0,-4552.0,78742.92000000001,1,81456
C1169322142,C343742446,182,CASH_OUT,181412.45,12.10853395944926,0,-20619.0,181412.45,1,81457
C151901104,C797070356,224,CASH_OUT,8111.09,9.001110820443975,1,-8111.09,8111.09,1,81458
C238496647,C569045404,378,CASH_OUT,414142.73,12.933968366469577,0,-697.0,414142.73,1,81459
C193517881,C1000312792,164,CASH_OUT,101541.12,11.528228966754972,0,-80252.0,101541.12000000011,1,81460
C1564833804,C9509804,376,CASH_OUT,23079.25,10.046732552452452,0,0.0,23079.25,0,81461
C1396564541,C129828249,680,TRANSFER,10000000.0,16.118095750958314,1,-10000000.0,0.0,0,81462
C1742581388,C1623138506,701,CASH_OUT,306691.05,12.633599428670852,1,-306691.05,306691.05,1,81463
C544623420,C1413280399,379,CASH_OUT,38370.82,10.555078615006373,0,-2946.0,38370.82000000001,1,81464
C2015939805,C1718432104,298,CASH_OUT,238569.85,12.382421610184982,0,0.0,238569.8500000001,0,81465
C1047227113,C1867243866,207,TRANSFER,248325.18,12.422498402909577,0,0.0,248325.17000000016,0,81466
C1604783171,C216656907,330,CASH_OUT,22875.4,10.037861090456737,0,0.0,22875.399999999994,0,81467
C491144704,C1679310853,178,CASH_OUT,562291.77,13.239777936292597,0,-138036.0,562291.7799999999,1,81468
C933774892,C638869140,140,CASH_OUT,84369.92,11.342978071450109,0,-84369.92,84369.91999999993,0,81469
C1118541260,C1726224762,160,CASH_OUT,508558.71,13.139337911372595,0,0.0,508558.7100000009,0,81470
C476581036,C919579772,554,TRANSFER,9421856.87,16.058542853220683,1,-9421856.87,0.0,1,81471
C1822832565,C934367301,156,CASH_OUT,105224.14,11.563857524120186,0,-20734.88,105224.1499999999,1,81472
C1291072012,C1369730408,372,TRANSFER,442827.32,13.000937434411046,0,-27661.0,442827.31999999983,1,81473
C750787057,C1746060117,17,CASH_OUT,166296.45,12.021533331329241,0,-1542.0,166296.45,1,81474
C1177764488,C1755783625,307,CASH_OUT,241306.22,12.393826172425333,0,-19836.0,241306.20999999996,1,81475
C1347403605,C1476361583,280,CASH_OUT,149357.14,11.914102325004695,0,-61710.0,149357.1399999999,1,81476
C373218105,C1888703417,133,TRANSFER,188220.6,12.14537527106733,0,0.0,188220.6000000001,0,81477
C1885422324,C1623163931,184,CASH_OUT,31863.03,10.369233066362417,0,0.0,31863.040000000037,0,81478
C788408060,C260575926,256,CASH_OUT,54382.04,10.903807619529433,0,-30934.0,54382.04000000004,1,81479
C1121138468,C728515752,346,CASH_OUT,22729.81,10.031476551935365,0,-22729.820000000007,22729.810000000056,0,81480
C1577968963,C335838603,157,CASH_OUT,2337.9,7.757436012356848,0,-2337.9000000000015,2337.9,0,81481
C798334893,C2047075548,42,CASH_OUT,172456.38,12.057905412462354,0,-172456.38,172456.38,0,81482
C1083363597,C2117250846,262,TRANSFER,732050.46,13.503606091018929,0,-10515.0,732050.46,1,81483
C87970259,C1264127292,495,CASH_OUT,51582.33,10.850953837258375,0,0.0,51582.330000000075,0,81484
C660492341,C350272335,307,CASH_OUT,141572.94,11.860577403756379,0,-26795.0,141572.94,1,81485
C987331163,C1626258163,17,CASH_OUT,316285.86,12.664404865591736,0,0.0,545573.04,0,81486
C939250815,C1259453662,302,TRANSFER,877458.9,13.684786535272274,0,-207844.35,877458.8999999999,1,81487
C1530035777,C427185788,402,CASH_OUT,80186.93,11.292128283775416,0,-80186.93,80186.93,0,81488
C1483105591,C532804043,255,CASH_OUT,229110.92,12.341965896769452,0,-19919.0,229110.92,1,81489
C1588768631,C590901753,232,CASH_OUT,54076.3,10.898169783434996,0,-562.0,54076.29999999999,1,81490
C1689642511,C1273939873,8,TRANSFER,544254.16,13.207173459988919,0,0.0,490164.9700000001,0,81491
C2129812856,C2083676353,229,CASH_OUT,302102.95,12.618526442429966,0,-333.0,302102.96,1,81492
C1423975894,C1744508668,163,CASH_OUT,128251.2,11.76175391688199,0,-27442.0,-3252.0,1,81493
C663039628,C470117123,137,CASH_OUT,397956.05,12.894099363870515,0,-10434.0,397956.05,1,81494
C1130227103,C250798053,44,CASH_OUT,292434.62,12.585999818863822,0,-223631.5,292434.62,1,81495
C865731380,C1544602666,160,TRANSFER,11385.0,9.340139809511028,1,-11385.0,0.0,1,81496
C786056298,C1334364775,42,CASH_OUT,65690.08,11.092718426609947,0,0.0,65690.09000000008,0,81497
C107304287,C369404433,164,CASH_OUT,329666.17,12.705838848730316,0,0.0,329666.1699999999,0,81498
C294924354,C2080838791,14,CASH_OUT,214128.96,12.274338399397836,0,-97003.0,214128.96000000002,1,81499
C778286732,C1951401253,378,CASH_OUT,156516.67,11.960924189937034,0,-380.0,156516.68000000017,1,81500
C1631414219,C1069643647,325,CASH_OUT,181234.29,12.107551410802692,0,-19624.0,181234.29000000004,1,81501
C498512414,C1043819802,15,CASH_OUT,99064.16,11.503533094428251,0,-4117.0,99064.15999999997,1,81502
C1678678273,C1450746412,307,CASH_OUT,259199.27,12.465356285126381,0,-497.0,259199.27,1,81503
C380682216,C2040487987,210,CASH_OUT,261036.78,12.472420426787275,0,-59710.0,261036.78,1,81504
C601233874,C1341177365,163,CASH_OUT,205131.91,12.231413389501432,0,0.0,205131.91999999998,0,81505
C1807382943,C837588739,18,TRANSFER,2335306.75,14.663654239115651,0,0.0,3665942.9800000004,0,81506
C1379090472,C314246656,155,CASH_OUT,204245.68,12.227083758000179,0,-79616.0,204245.68,1,81507
C1767012502,C676255240,324,TRANSFER,15275739.49,16.54177653909736,0,0.0,15275739.5,0,81508
C1866222785,C299714367,19,TRANSFER,524689.68,13.170564186986077,0,-9930.0,524689.68,1,81509
C165421362,C542458275,493,TRANSFER,5310370.01,15.48517226083382,0,-30580.41,5310370.010000001,1,81510
C436980976,C1372128397,254,CASH_OUT,148822.98,11.910519544310887,0,0.0,148822.97999999998,0,81511
C2087601130,C1538885038,326,CASH_OUT,60599.88,11.012064693404115,0,0.0,60599.880000000005,0,81512
C981718193,C796262782,228,CASH_OUT,72205.8,11.18728950327148,0,0.0,72205.80000000005,0,81513
C1343050607,C2091833015,201,CASH_OUT,104406.36,11.556055450030094,0,-20235.0,104406.36,1,81514
C1233523129,C387224540,207,CASH_OUT,100184.04,11.514774155089134,0,-21075.0,100184.04,1,81515
C869667264,C926180130,129,CASH_OUT,18607.6,9.831379118434658,0,-18607.6,-105362.0,0,81516
C1994364865,C1327676227,286,TRANSFER,261779.18,12.475260422945748,0,-177559.0,261779.18,1,81517
C409775625,C1115101290,164,CASH_OUT,50159.1,10.822975168925229,0,0.0,50159.08999999997,0,81518
C610478267,C90165268,312,TRANSFER,778698.43,13.565380409575598,0,0.0,778698.4299999997,0,81519
C458089382,C1271411450,306,CASH_OUT,232882.06,12.358291718147674,0,0.0,232882.06000000006,0,81520
C2051440857,C842116551,17,CASH_OUT,67405.48,11.118496434712245,0,-8312.0,153915.62,1,81521
C461203023,C619966153,182,CASH_OUT,129322.12,11.770069357746914,0,-5431.0,0.0,1,81522
C626620487,C2047015557,330,CASH_OUT,41667.77,10.637507206342256,0,0.0,41667.76999999955,0,81523
C1682681822,C1158461093,40,CASH_OUT,111850.92,11.62493113261806,0,-47301.32,111850.91999999998,1,81524
C128494874,C1245079755,19,TRANSFER,102120.81,11.533921595444333,0,-9113.0,1118324.89,1,81525
C1050773106,C1126420330,42,CASH_OUT,337581.66,12.729565677825596,0,-14416.0,337581.66,1,81526
C1016504437,C506142753,234,CASH_OUT,79341.56,11.281529959743896,0,0.0,79341.54999999981,0,81527
C701300416,C2001415186,483,TRANSFER,526119.49,13.173285533928743,1,-526119.49,0.0,1,81528
C1272431160,C1384598746,279,CASH_OUT,218032.4,12.292403541044793,0,0.0,218032.40000000037,0,81529
C894699665,C939748264,131,CASH_OUT,398463.58,12.89537388994963,0,0.0,398463.57000000007,0,81530
C1812784468,C1826575678,250,CASH_OUT,341238.8,12.740340734924699,0,-308209.25,341238.81000000006,1,81531
C837401596,C1882976660,681,CASH_OUT,123347.01,11.72276498887236,0,-41148.0,123347.01000000001,1,81532
C1053838750,C1363439809,567,CASH_OUT,399610.17,12.898247278318811,0,-281141.0,399610.16999999946,1,81533
C1413884091,C645230624,183,CASH_OUT,120485.79,11.6992953993474,0,-29979.0,120485.79000000001,1,81534
C483803051,C1589250069,45,TRANSFER,299279.68,12.6091371411392,0,0.0,299279.67999999993,0,81535
C1707584253,C1380548202,401,CASH_OUT,6355.84,8.757286677514738,0,0.0,6355.839999999851,0,81536
C1399690490,C2018721775,164,CASH_OUT,264910.42,12.487150784938702,0,-264910.42,264910.4199999999,0,81537
C293024737,C1072930151,160,TRANSFER,815488.07,13.611543298133032,0,-34215.0,815488.0599999998,1,81538
C1703090000,C427511481,281,CASH_OUT,304274.28,12.62568809696253,0,0.0,304274.27,0,81539
C1716255280,C79653418,258,TRANSFER,618270.9,13.334683607319986,1,-618270.9,0.0,1,81540
C364315384,C1521402805,156,CASH_OUT,477236.25,13.075769025673244,0,-99021.0,477236.25,1,81541
C1662057267,C302010127,235,CASH_OUT,54178.04,10.900049396766715,0,0.0,54178.04000000001,0,81542
C2030804350,C596359290,400,CASH_OUT,38752.85,10.564985384684837,0,0.0,38752.85999999987,0,81543
C1138885745,C1496188429,236,CASH_OUT,4980.79,8.513544543187429,0,-4980.790000000001,4980.79,0,81544
C930626203,C310864795,48,CASH_OUT,54158.45,10.899687752438581,0,0.0,54158.45000000001,0,81545
C1230481951,C239483768,206,CASH_OUT,79651.87,11.285433347331846,0,-11397.0,79651.87,1,81546
C124154949,C1435322011,180,CASH_OUT,348985.15,12.762787515583348,0,0.0,348985.1499999999,0,81547
C1107881761,C1984525293,380,CASH_OUT,56597.03,10.943729457931834,0,-6004.0,56597.03,1,81548
C1138065078,C676836764,301,TRANSFER,1814621.48,14.411388004046088,0,-718.0,1814621.48,1,81549
C1778381316,C172615040,283,TRANSFER,285883.14,12.563341902829729,0,-285883.14,285883.14,0,81550
C515639626,C1601866915,353,CASH_OUT,50640.58,10.83252825696324,0,0.0,543329.5299999998,0,81551
C1831168687,C423510060,249,TRANSFER,288809.09,12.573524623063632,0,0.0,288809.1000000001,0,81552
C1335517430,C1980165280,163,CASH_OUT,96763.75,11.480038054052342,0,0.0,96763.73999999999,0,81553
C1399415741,C867235861,186,CASH_OUT,253225.48,12.442039545142519,0,0.0,253225.47999999998,0,81554
C238141392,C909993765,12,TRANSFER,1872732.12,14.442909483286662,0,-713519.0,1657277.56,1,81555
C1938652300,C558835074,21,CASH_OUT,134724.33,11.81099339223273,0,-39352.0,134724.33000000007,1,81556
C1273281829,C1135269845,278,CASH_OUT,92034.0,11.429924218466823,0,0.0,92034.0,0,81557
C1849586075,C1163411655,309,CASH_OUT,123143.38,11.721112767103378,0,-6071.0,123143.38,1,81558
C349660190,C2011886624,164,CASH_OUT,111372.26,11.62064254175545,0,-30213.0,111372.25999999978,1,81559
C1591403785,C74903852,311,CASH_OUT,225301.45,12.325199000750914,1,-225301.45,225301.44999999995,1,81560
C1440404354,C693147508,18,CASH_OUT,268530.3,12.500722759693684,0,0.0,268530.30000000005,0,81561
C66176440,C1013859188,178,CASH_OUT,239852.72,12.387784516503494,0,-9403.0,239852.72999999952,1,81562
C423258079,C986762809,372,CASH_OUT,192999.84,12.170449820209157,0,-2281.0,192999.84,1,81563
C1401926822,C1541559960,355,CASH_OUT,158449.53,11.973197710017228,0,-50285.0,158449.53,1,81564
C560583390,C1975522590,477,CASH_OUT,9639524.7,16.081382464131494,1,-9639524.7,9639524.7,1,81565
C1207677981,C1969557942,400,TRANSFER,1290710.59,14.070704244406423,0,-22295.0,1290710.5899999999,1,81566
C230286448,C216622991,130,CASH_OUT,135818.24,11.819080163010836,0,0.0,135818.24,0,81567
C344696439,C271626075,275,CASH_OUT,105432.05,11.565831433299858,0,0.0,105432.05000000005,0,81568
C70041603,C2031387314,405,TRANSFER,330965.43,12.709772229276274,0,-24091.0,330965.43,1,81569
C1902630328,C1163648926,544,CASH_OUT,72581.85,11.192483947011839,0,-72581.86,72581.85000000003,0,81570
C30208786,C2118518595,188,TRANSFER,142184.94,11.864890916638648,0,-1089.0,142184.94,1,81571
C2021323798,C1423696633,138,CASH_OUT,77532.82,11.258469507249055,0,-77532.82,77532.83000000007,0,81572
C1545814282,C183363284,40,CASH_OUT,20314.97,9.91916255525141,1,-20314.97,20314.969999999972,1,81573
C2122334037,C1679481758,182,CASH_OUT,25199.57,10.134621892291326,0,0.0,25199.55999999994,0,81574
C1253743613,C547923441,303,CASH_OUT,373650.3,12.831078288544141,0,-373650.3,373650.3,0,81575
C1188841002,C819629096,42,TRANSFER,182617.05,12.115152092202907,0,-12524.0,178020.23,1,81576
C981646198,C1150885735,203,CASH_OUT,253133.42,12.441675930965301,0,-19.0,253133.42000000004,1,81577
C661373870,C2134304769,185,TRANSFER,1713461.0,14.354026443219844,0,-9902.0,1713461.0,1,81578
C2057111054,C384775178,401,TRANSFER,297972.34,12.604759298398232,0,0.0,297972.33999999997,0,81579
C383198135,C1972886983,378,CASH_OUT,206150.93,12.236368700206187,0,0.0,206150.93000000017,0,81580
C1640414298,C1322020144,276,CASH_OUT,122536.4,11.716171568492937,0,-30430.0,122536.4,1,81581
C1690941726,C1669774377,225,CASH_OUT,3145.0,8.053887083618223,0,-3145.0,3145.01,0,81582
C1256115850,C215541785,187,CASH_OUT,204561.37,12.228628195740738,0,-90241.0,204561.37,1,81583
C1815443527,C1476299522,371,CASH_OUT,127430.2,11.755331890096773,0,0.0,127430.19999999995,0,81584
C72920427,C356525543,684,CASH_OUT,265666.05,12.489999112014118,0,0.0,265666.05000000005,0,81585
C2124993754,C1838152965,331,CASH_OUT,105105.3,11.56272749798005,0,0.0,105105.29000000004,0,81586
C1836312063,C572198165,300,CASH_OUT,51152.74,10.842590886986331,0,0.0,51152.75,0,81587
C337035019,C4331629,154,CASH_OUT,262014.46,12.47615878863594,0,-51184.0,262014.45999999996,1,81588
C603187051,C1587041786,329,CASH_OUT,30316.11,10.319467518590699,0,-4581.0,30316.119999999995,1,81589
C1370390525,C359717784,21,CASH_OUT,113092.22,11.63596771335772,0,0.0,639048.01,0,81590
C396088507,C283553834,185,CASH_OUT,148901.94,11.911049963272339,0,0.0,148901.93999999994,0,81591
C280998640,C1534864622,34,CASH_OUT,58292.02,10.973237639613446,0,0.0,58292.02000000002,0,81592
C264720692,C460474454,301,CASH_OUT,264309.58,12.484880130059825,0,-99246.0,264309.5800000001,1,81593
C2536304,C1482723827,155,CASH_OUT,49077.07,10.801167574498274,0,0.0,49077.06,0,81594
C1457120306,C83922971,164,CASH_OUT,109370.83,11.602508640382762,0,-173.0,109370.83000000002,1,81595
C1209037646,C1240592907,286,CASH_OUT,155431.63,11.95396766913415,0,-96537.0,155431.63999999998,1,81596
C1766384027,C155597098,191,CASH_OUT,25357.51,10.140869652881864,0,-25357.51,25357.51000000001,0,81597
C1994563234,C1636786811,230,CASH_OUT,93645.95,11.447287139269273,0,-27758.0,93645.95999999717,1,81598
C192106168,C1599685324,10,CASH_OUT,312776.89,12.653248601011828,0,-203972.0,760770.39,1,81599
C1007746110,C764427805,540,CASH_OUT,151300.8,11.927031796599268,0,-85164.0,151300.80000000005,1,81600
C1795306440,C1740004736,379,CASH_OUT,206190.87,12.236562422047644,0,-50773.0,206190.87,1,81601
C274056184,C944036866,185,CASH_OUT,157234.93,11.965502695201817,0,-8386.07,157234.93000000017,1,81602
C1657318754,C1144070975,162,TRANSFER,781521.66,13.568999423944739,0,0.0,781521.6599999997,0,81603
C1370142386,C1502744149,377,CASH_OUT,261382.44,12.473743726979565,0,0.0,261382.43999999994,0,81604
C1715598461,C1966222083,370,TRANSFER,1720502.34,14.358127445513922,0,-54277.88,1720502.3399999999,1,81605
C114192184,C296763478,157,TRANSFER,104754.26,11.5593820513208,0,0.0,104754.26000000001,0,81606
C1447280239,C524593262,347,CASH_OUT,275013.73,12.524579938850591,0,0.0,275013.73,0,81607
C1832737367,C1385021227,332,CASH_OUT,267671.79,12.49752058071145,0,0.0,267671.79000000004,0,81608
C1167233065,C528250681,42,TRANSFER,36359.57,10.501240224736195,1,-36359.57,0.0,1,81609
C208692260,C2084255557,354,CASH_OUT,94615.42,11.45758631291662,0,0.0,94615.41000000003,0,81610
C627140505,C1493229691,397,TRANSFER,294331.27,12.59246457822743,0,0.0,294331.27,0,81611
C313999922,C1229602325,301,CASH_OUT,98853.02,11.501399495450157,0,-98853.02,98853.02,0,81612
C1263311734,C1446150281,350,CASH_OUT,273694.27,12.519770613184154,0,0.0,273694.28,0,81613
C162619712,C338233118,207,CASH_OUT,199298.22,12.202562592495285,0,-19886.0,199298.22999999998,1,81614
C752345736,C1407178559,253,CASH_OUT,221205.91,12.30685378684041,0,-3069.0,221205.91000000015,1,81615
C2007410083,C839275036,252,CASH_OUT,145229.84,11.886079755514062,0,-1096.0,145229.84,1,81616
C1136198297,C1818799026,330,CASH_OUT,58798.35,10.981886079403848,0,0.0,58798.350000000006,0,81617
C1342651864,C1670628192,347,CASH_OUT,214365.8,12.2754438454419,0,-212788.46,214365.79999999993,1,81618
C651038523,C1307219765,37,TRANSFER,311782.54,12.650064443962199,0,-25742.63,311782.54000000004,1,81619
C799329978,C103061665,202,CASH_OUT,400757.83,12.901115103915899,0,-49574.0,400757.83,1,81620
C1668487774,C1354269038,379,CASH_OUT,284000.25,12.556733918542108,1,-284000.25,284000.25,1,81621
C1543833745,C451214294,396,TRANSFER,204391.3,12.22779646536923,0,0.0,204391.30000000005,0,81622
C905593983,C1215908187,13,CASH_OUT,54290.04,10.902114483098407,0,-54290.04,54290.04,0,81623
C721811830,C3182521,404,CASH_OUT,16949.88,9.738075028865065,0,0.0,16949.879999999976,0,81624
C282733000,C1581546537,185,CASH_OUT,48637.68,10.792174378113907,0,-936.0,48637.6799999997,1,81625
C1512950659,C737519865,136,CASH_OUT,485355.51,13.092638972051345,0,0.0,485355.4999999999,0,81626
C62136535,C1017403033,374,CASH_OUT,17363.57,9.76218720241837,0,-6074.0,17363.559999999998,1,81627
C1713491883,C550792787,179,TRANSFER,261668.92,12.474839141140164,0,0.0,261668.91999999993,0,81628
C1967701722,C1816201398,379,CASH_OUT,75929.87,11.237578600063408,0,-75929.87,75929.87999999896,0,81629
C767670799,C1420100898,397,CASH_OUT,105004.22,11.561765342189661,0,0.0,105004.22999999998,0,81630
C1903537709,C823606898,307,CASH_OUT,273005.02,12.517249125206023,0,-2362.0,273005.01999999996,1,81631
C2131351694,C1680445660,373,CASH_OUT,71811.71,11.18181675886882,0,0.0,71811.71,0,81632
C1586388623,C1689134334,212,CASH_OUT,8555.11,9.05440092659464,0,-8555.11,8555.099999999977,0,81633
C655643891,C2038762426,326,CASH_OUT,418305.0,12.943968501099832,0,-58986.0,418305.01000000024,1,81634
C2105159075,C157008253,451,CASH_OUT,50903.36,10.837703857023406,0,-50903.359999999986,50903.36,0,81635
C2023614214,C1887453436,433,CASH_OUT,1191183.65,13.990458874103698,1,-1191183.65,1191183.65,1,81636
C724023350,C885058667,329,CASH_OUT,120833.79,11.702179519708508,0,-19000.0,120833.79000000001,1,81637
C1563750624,C511936325,130,CASH_OUT,56151.25,10.935822030601514,0,-228.0,56151.25,1,81638
C405499474,C412687917,35,CASH_OUT,97505.11,11.487670321689132,0,-97505.11,97505.11,0,81639
C877170815,C1102992549,20,CASH_OUT,132140.51,11.791628672792688,0,0.0,153762.53999999998,0,81640
C1614244648,C947011257,255,CASH_OUT,63006.98,11.05101666401879,0,-17149.0,63006.98,1,81641
C1049375750,C457972004,38,TRANSFER,268449.3,12.500421073376632,0,-206657.0,268449.3,1,81642
C1848428219,C386229274,661,CASH_OUT,430214.52,12.972041571408642,0,-133742.0,430214.52,1,81643
C1908904298,C646426738,710,TRANSFER,7418265.31,15.819455936899532,1,-7418265.31,0.0,1,81644
C2069431402,C186816501,401,CASH_OUT,146177.66,11.892584851211685,0,-15987.0,146177.65999999992,1,81645
C1261361018,C1536261272,311,CASH_OUT,20065.09,9.906786604674343,0,0.0,20065.090000000084,0,81646
C327802727,C836175388,180,CASH_OUT,331364.52,12.710977335109682,0,0.0,331364.52,0,81647
C1330188978,C1654072429,395,CASH_OUT,374296.58,12.832806428469535,0,-34453.0,374296.58,1,81648
C123546196,C920034134,19,CASH_OUT,161275.59,11.990876120288442,0,0.0,1166572.75,0,81649
C1412314530,C587534192,155,CASH_OUT,230237.5,12.346871007159042,0,0.0,230237.51,0,81650
C2071661547,C100715407,188,CASH_OUT,100773.29,11.520638542562383,0,-20521.0,100773.28999999998,1,81651
C1371566875,C401486812,36,CASH_OUT,107907.92,11.589042816967412,0,-107907.92000000001,107907.91999999998,0,81652
C1023113026,C1861971609,249,TRANSFER,1108109.42,13.918166798363645,0,0.0,1108109.42,0,81653
C2014216295,C2066467731,632,TRANSFER,82209.71,11.317040864527813,1,-82209.71,0.0,1,81654
C1352118167,C1437721378,204,TRANSFER,3541354.0,15.080019980234418,0,0.0,3541353.999999999,0,81655
C197602894,C2106414963,18,CASH_OUT,377881.93,12.84233971763728,0,-80101.0,377881.93,1,81656
C1370131278,C574536766,492,CASH_OUT,56039.7,10.933833491450732,0,-15416.0,56039.71,1,81657
C965442086,C1480337135,94,CASH_OUT,46423.9,10.74559123220674,0,-28647.0,46423.90000000002,1,81658
C1922459902,C1119866716,154,CASH_OUT,61532.19,11.027331983019286,0,0.0,61532.18999999999,0,81659
